title,isbn,writer,publisher,Pub_date,re_price,sa_price,genre
내가 확실히 아는 것들,9791164052745.0,"오프라 윈프리 지음, 송연수 옮김",북하우스,20240904.0,"17,500","15,750",에세이
마도조사 2,9791127852122.0,"묵향동후 지음, 이현아 옮김",B-Lab,20190903.0,"14,000","12,600",소설/시/희곡
미국 영어 회화 문법 1,9788960497498.0,김아영 지음,사람in,20190225.0,"18,000","16,200",외국어
열두 발자국 (리커버 에디션),9791167740861.0,정재승 지음,어크로스,20230118.0,"18,000","16,200",인문학
골든아워 1,9788965966524.0,이국종 지음,흐름출판,20241003.0,"17,800","16,020",에세이
인생의 마지막 순간에서,9791135433245.0,"샐리 티스데일 지음, 박미경 옮김",비잉(Being),20190619.0,"16,500","14,850",에세이
빛의 과거,9788932035635.0,은희경 지음,문학과지성사,20190830.0,"16,000","14,400",소설/시/희곡
마력의 태동,9788972759546.0,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20190130.0,"16,000","14,400",소설/시/희곡
수미네 반찬,9788931587012.0,김수미 외 지음,성안당,20181030.0,"17,000","15,300",요리/살림
ETS 토익 정기시험 기출문제집 RC,9788917228854.0,ETS 엮음,(주)YBM(와이비엠),20171212.0,"12,500","11,250",외국어
추리 천재 엉덩이 탐정 7,9791162339466.0,"트롤 글.그림, 김정화 옮김",미래엔아이세움,20181220.0,"12,000","10,800",어린이
방랑자들,9788937444005.0,"올가 토카르추크 지음, 최성은 옮김",민음사,20191021.0,"16,000","14,400",소설/시/희곡
개인주의자 선언,9788954637756.0,문유석 지음,문학동네,20150923.0,"15,000","13,500",사회과학
영어회화 100일의 기적,9791166833557.0,문성현 지음,넥서스,20220905.0,"14,000","12,600",외국어
ETS 토익 정기시험 기출문제집 LC,9788917228847.0,ETS 엮음,(주)YBM(와이비엠),20171212.0,"12,500","11,250",외국어
어느 날 공주가 되어버렸다 1 (일반판),9791129335418.0,"스푼 그림, 플루토스 원작",캐롯툰,20190830.0,"13,500","12,150",만화
골든아워 2,9788965966531.0,이국종 지음,흐름출판,20241003.0,"17,800","16,020",에세이
멜로디 봉봉 : 낱말 놀이 동요,8809477871029.0,"조원경 외 지음, 책마중 그림",스마트베어,20190215.0,"15,500","12,400",유아
젊은작가상 수상작품집 10주년 특별판,9788954655835.0,편혜영 외 지음,문학동네,20190405.0,"7,700","6,930",소설/시/희곡
"스무살, 반야심경에 미치다",9788982641398.0,김용옥 지음,통나무,20190725.0,"15,000","13,500",인문학
어원 덕분에 영어 공부가 쉬워졌습니다,9791188808816.0,시미즈 켄지.스즈키 히로시 지음,키출판사,20181231.0,"15,000","13,500",외국어
초예측,9788901229614.0,"유발 하라리 외 지음, 오노 가즈모토 엮음, 정현옥 옮김",웅진지식하우스,20190208.0,"17,000","15,300",사회과학
시절일기,9791196722005.0,김연수 지음,레제,20190722.0,"15,000","13,500",에세이
나를 돌보지 않는 나에게,9788934999348.0,정여울 지음,김영사,20191023.0,"13,800","12,420",에세이
"대변동 : 위기, 선택, 변화",9788934995791.0,"재레드 다이아몬드 지음, 강주헌 옮김",김영사,20190610.0,"24,800","22,320",인문학
마법천자문 44 개정판,9788950981686.0,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20200316.0,"15,800","14,220",어린이
트렌드 코리아 2019,9788959895526.0,김난도 외 지음,미래의창,20181024.0,"17,000","15,300",경제경영
다산의 마지막 공부,9788935214426.0,조윤제 지음,청림출판,20231129.0,"18,000","16,200",자기계발
아가씨와 밤,9788984373617.0,"기욤 뮈소 지음, 양영란 옮김",밝은세상,20181126.0,"14,500","13,050",소설/시/희곡
직지 1,9788965708322.0,김진명 지음,쌤앤파커스,20190801.0,"14,000","12,600",소설/시/희곡
나미야 잡화점의 기적 (양장),9788972756194.0,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20121219.0,"14,800","13,320",소설/시/희곡
융의 영혼의 지도,9788931009736.0,"머레이 스타인 지음, 김창한 옮김",문예출판사,20150814.0,"20,000","18,000",인문학
쾌락독서,9788954653848.0,문유석 지음,문학동네,20181212.0,"16,000","14,400",인문학
마법천자문 45,9788950980801.0,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20190527.0,"15,800","14,220",어린이
역사의 역사,9788971998557.0,유시민 지음,돌베개,20180625.0,"16,000","14,400",역사
지랄발랄 하은맘의 십팔년 책육아,9788925567921.0,김선미 지음,알에이치코리아(RHK),20191025.0,"16,800","15,120",좋은부모
로마법 수업,9788954657877.0,한동일 지음,문학동네,20190926.0,"15,500","13,950",인문학
오직 한 사람의 차지,9788954657273.0,김금희 지음,문학동네,20190830.0,"13,500","12,150",소설/시/희곡
직지 2,9788965708339.0,김진명 지음,쌤앤파커스,20190801.0,"14,000","12,600",소설/시/희곡
제 인생에 답이 없어요,9791190182645.0,선바 지음,위즈덤하우스,20190725.0,"12,000","10,800",에세이
영화는 두 번 시작된다,9791190305273.0,이동진 지음,위즈덤하우스,20190927.0,"39,000","35,100",예술/대중문화
2020 부의 지각변동,9788950981983.0,박종훈 지음,21세기북스,20190710.0,"17,000","15,300",경제경영
그리하여 흘려 쓴 것들,9788932034959.0,이제니 지음,문학과지성사,20190101.0,"12,000","10,800",소설/시/희곡
21세기를 위한 21가지 제언,9788934982975.0,"유발 하라리 지음, 전병근 옮김",김영사,20180903.0,"22,000","19,800",인문학
빛과 물질에 관한 이론,9788954656160.0,"앤드루 포터 지음, 김이선 옮김",문학동네,20190513.0,"16,500","14,850",소설/시/희곡
물 만난 물고기,9791130625904.0,이찬혁 지음,수카,20190926.0,"16,800","15,120",소설/시/희곡
다녀올게 : 바닷마을 다이어리 9,9788954681100.0,"요시다 아키미 지음, 이정원 옮김",문학동네,20210730.0,"8,500","7,650",만화
미국 영어 회화 문법 2,9788960497504.0,김아영 지음,사람in,20190225.0,"20,000","18,000",외국어
나는 무조건 합격하는 공부만 한다,9791140713097.0,이윤규 지음,더퀘스트,20250424.0,"22,000","19,800",자기계발
댄 애리얼리 부의 감각,9788935214273.0,"댄 애리얼리 외 지음, 이경식 옮김",청림출판,20230823.0,"22,000","19,800",경제경영
일간 이슬아 수필집,9791196589103.0,이슬아 지음,헤엄,20181015.0,"17,000","15,300",에세이
룬의 아이들 - 블러디드 2,9788954657556.0,전민희 지음,엘릭시르,20190925.0,"14,500","13,050",소설/시/희곡
한국 괴물 백과,9791193480090.0,"곽재식 지음, 이강훈 그림",워크룸프레스(Workroom),20240131.0,"32,000","28,800",인문학
비됴클래스 하줜의 유튜브 동영상 편집 with 프리미어 프로,9791162241349.0,하지원 지음,한빛미디어,20181130.0,"19,800","17,820",컴퓨터/모바일
야나두 영어회화,9791189686024.0,원예나 지음,라곰,20190118.0,"16,800","15,120",외국어
그들의 첫 번째와 두 번째 고양이,9788970129983.0,윤이형 지음,문학사상사,20190118.0,"15,000","13,500",소설/시/희곡
마음이 살짝 기운다,9788925565736.0,"나태주 지음, 로아 그림",알에이치코리아(RHK),20190218.0,"19,000","17,100",소설/시/희곡
나의 마녀 1,9788954677486.0,"해윤 지음, MAS 그림",문학동네,20210226.0,"16,000","14,400",만화
영어 그림책 공부법,9791164050178.0,정정혜 지음,북하우스,20190501.0,"16,500","14,850",좋은부모
내게 무해한 사람,9788954651820.0,최은영 지음,문학동네,20180630.0,"14,500","13,050",소설/시/희곡
일빵빵 입에 달고 사는 기초영어 1 : 동사.조동사 편,9791185419022.0,서장혁 지음,토마토출판사,20140102.0,"13,800","12,420",외국어
2019 김승옥문학상 수상작품집,9788954657952.0,윤성희 외 지음,문학동네,20190927.0,"10,000","9,000",소설/시/희곡
레몬,9788936434366.0,권여선 지음,창비,20190425.0,"16,000","14,400",소설/시/희곡
죽고 싶지만 떡볶이는 먹고 싶어,9791196394509.0,백세희 지음,흔,20180620.0,"13,800","12,420",에세이
쉬운 일은 아니지만 (해피뉴이어 에디션),9791160802740.0,홍화정 지음,휴머니스트,20190625.0,"13,500","12,150",에세이
엄마 심리 수업,9791186757420.0,윤우상 지음,심플라이프,20190525.0,"17,000","15,300",인문학
이유가 있어서 멸종했습니다,9791189938765.0,"마루야마 다카시 지음, 사토 마사노리 외 그림, 곽범신 옮김, 이마이즈미 다다아키 외 감수",위즈덤하우스,20190410.0,"13,000","11,700",어린이
작가들의 비밀스러운 삶,9788984373853.0,"기욤 뮈소 지음, 양영란 옮김",밝은세상,20191121.0,"14,800","13,320",소설/시/희곡
좀비고등학교 코믹스 11,9791188380367.0,"유대영 지음, 라임스튜디오 그림",겜툰,20190227.0,"9,800","8,820",어린이
좀비고등학교 코믹스 12,9791188380381.0,"유대영 지음, 라임스튜디오 그림",겜툰,20190425.0,"9,800","8,820",어린이
"아무튼, 술",9791188343225.0,김혼비 지음,제철소,20190507.0,"12,000","10,800",에세이
다시 오지 않는 것들,9791196714208.0,최영미 지음,이미출판사,20190626.0,"10,000","9,000",소설/시/희곡
설민석의 한국사 대모험 1,9791191496734.0,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125.0,"13,000","11,700",어린이
나의 문화유산답사기 중국편 1 : 돈황과 하서주랑,9788936477127.0,유홍준 지음,창비,20190429.0,"23,000","20,700",인문학
엘리베이터에 낀 그 남자는 어떻게 되었나 (출간 20주년 기념 리커버 특별판),9788954610117.0,김영하 지음,문학동네,20100216.0,"10,000","9,000",소설/시/희곡
벌새,9788950983031.0,"김보라 쓰고 엮음, 김원영, 남다은, 정희진, 최은영, 앨리슨 벡델 지음",arte(아르테),20190829.0,"19,800","17,820",예술/대중문화
장수 고양이의 비밀,9788954692717.0,"무라카미 하루키 지음, 안자이 미즈마루 그림, 홍은주 옮김",문학동네,20230518.0,"15,000","13,500",에세이
설민석의 한국사 대모험 8,9791191496802.0,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125.0,"13,000","11,700",어린이
아이의 떼 거부 고집을 다루다,9791196630706.0,정유진 지음,미스터제이,20190308.0,"15,800","14,220",좋은부모
마법천자문 46,9788950982898.0,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20190925.0,"15,800","14,220",어린이
보이거나 안 보이거나,9788964963999.0,"요시타케 신스케 지음, 고향옥 옮김, 이토 아사 자문",토토북,20190325.0,"14,000","12,600",어린이
직장인을 위한 실무 엑셀,9791140701162.0,선양미 지음,길벗,20221212.0,"21,000","18,900",컴퓨터/모바일
90년생이 온다 (리커버 특별판),9791188248674.0,임홍택 지음,웨일북,20181116.0,"14,000","12,600",경제경영
프린세스 커넥트! Re:Dive 공식 공략 팬북,9791127853693.0,"다카라지마사 지음, 송재희 옮김, 사이게임즈 감수",디앤씨미디어(주)(D&C미디어),20191210.0,"11,000","9,900",소설/시/희곡
"다시, 책으로",9791190030052.0,"매리언 울프 지음, 전병근 옮김",어크로스,20190515.0,"18,000","16,200",인문학
타이탄의 도구들,9791158510619.0,"팀 페리스 지음, 박선령 외 옮김",토네이도,20170403.0,"15,000","13,500",자기계발
명견만리 : 공존의 시대 편,9791186560976.0,KBS 명견만리 제작진 지음,인플루엔셜(주),20190225.0,"15,800","14,220",경제경영
태고의 시간들,9791167375117.0,"올가 토카르추크 지음, 최성은 옮김",은행나무,20250425.0,"18,000","16,200",소설/시/희곡
식물의 책,9788986022100.0,이소영 지음,책읽는수요일,20191025.0,"15,000","13,500",과학
총몽 완전판 1~2 세트 - 전2권,9791164330201.0,"기시로 유키토 지음, 주원일 옮김",애니북스,20190417.0,"30,000","27,000",만화
파과,9791162203620.0,구병모 지음,위즈덤하우스,20180416.0,"14,000","12,600",소설/시/희곡
나의 영어 사춘기 100시간,9791161501857.0,이시원 지음,시원스쿨닷컴,20181226.0,"13,500","12,150",외국어
더 쉽고 더 맛있게 고단백 저탄수화물 다이어트 레시피,9791190065702.0,미니 박지우 지음,위즈덤하우스,20190520.0,"16,000","14,400",요리/살림
나의 문화유산답사기 중국편 2 : 막고굴과 실크로드의 관문,9788936477134.0,유홍준 지음,창비,20190429.0,"20,000","18,000",인문학
아이 마음에 상처 주지 않는 습관 (뉴에디션),9791140703784.0,이다랑(그로잉맘) 지음,길벗,20230428.0,"17,800","16,020",좋은부모
마도조사 3,9791127853068.0,"묵향동후 지음, 이현아 옮김",B-Lab,20191129.0,"14,000","12,600",소설/시/희곡
"튜브, 힘낼지 말지는 내가 결정해",9788950982249.0,하상욱 지음,arte(아르테),20190731.0,"17,000","15,300",에세이
그것만 있을 리가 없잖아,9788934995357.0,"요시타케 신스케 글.그림, 고향옥 옮김",주니어김영사,20190523.0,"14,000","12,600",어린이
길 위에서 중얼거리다,9788932035192.0,기형도 지음,문학과지성사,20190307.0,"15,000","13,500",소설/시/희곡
관계를 읽는 시간,9791160505801.0,문요한 지음,더퀘스트,20181025.0,"16,000","14,400",인문학
아홉 살 독서 수업,9791190030137.0,한미화 지음,어크로스,20190730.0,"14,000","12,600",좋은부모
"화씨 451 (리커버 특별판, 양장)",9791158885151.0,"레이 브래드버리 지음, 박상준 옮김",황금가지,20190423.0,"14,000","12,600",소설/시/희곡
말 그릇 (50만 부 기념 에디션),9791185952987.0,김윤나 지음,오아시스,20170922.0,"19,000","17,100",자기계발
설민석의 한국사 대모험 2,9791191496741.0,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125.0,"13,000","11,700",어린이
돈의 감각,9791162540985.0,이명로(상승미소) 지음,비즈니스북스,20190826.0,"16,800","15,120",경제경영
호킹의 빅 퀘스천에 대한 간결한 대답,9788972916802.0,"스티븐 호킹 지음, 배지은 옮김",까치,20190107.0,"17,000","15,300",과학
버드 스트라이크,9788936434359.0,구병모 지음,창비,20190315.0,"14,800","13,320",소설/시/희곡
의외로 유쾌한 생물도감,9788934995302.0,"누마가사 와타리 지음, 타카모리 마쓰미 옮김, 시바타 요시히데 외 감수",주니어김영사,20190424.0,"14,800","13,320",어린이
글자 풍경,9788932473956.0,유지원 지음,을유문화사,20190130.0,"15,000","13,500",인문학
날씨가 좋으면 찾아가겠어요,9788952791160.0,이도우 지음,시공사,20180628.0,"13,800","12,420",소설/시/희곡
고요할수록 밝아지는 것들,9791187498384.0,혜민 지음,수오서재,20181205.0,"15,000","13,500",에세이
우주로 가는 계단,9788936443030.0,"전수경 지음, 소윤경 그림",창비,20190329.0,"12,000","10,800",어린이
아홉 명의 완벽한 타인들,9788947549097.0,"리안 모리아티 지음, 김소정 옮김",마시멜로,20230830.0,"19,800","17,820",소설/시/희곡
좀비고등학교 코믹스 13,9791188380428.0,"유대영 지음, 라임스튜디오 그림",겜툰,20190628.0,"9,800","8,820",어린이
